year_month,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_speed_kmh,peak_wind_gust_kmh
1858-12-01,,0.3338709677419355,4.095161290322581,74.4,,
1859-01-01,,-1.1951612903225808,3.7887096774193547,61.0,,
1859-02-01,,1.467857142857143,7.0375000000000005,92.1,,
1859-03-01,,4.1,11.853225806451613,131.1,,
1859-04-01,,5.155,14.588333333333333,139.9,,
1859-05-01,,9.48225806451613,19.725806451612904,46.300000000000004,,
1859-06-01,,12.913333333333332,23.215,92.8,,
1859-07-01,,16.51774193548387,28.08709677419355,81.7,,
1859-08-01,,15.385483870967741,25.75,161.7,,
1859-09-01,,10.886666666666667,19.28166666666667,289.6,,
1859-10-01,,8.320967741935483,15.293548387096775,192.8,,
1859-11-01,,0.8433333333333334,6.676666666666667,174.1,,
1859-12-01,,-3.653225806451613,0.9709677419354839,145.7,,
1860-01-01,,0.5209677419354838,4.95483870967742,314.8,,
1860-02-01,,-2.6258620689655174,2.6999999999999997,178.4,,
1860-03-01,,0.06774193548387097,7.064516129032258,184.0,,
1860-04-01,,4.235,12.825,173.3,,
1860-05-01,,9.719354838709679,20.10967741935484,185.2,,
1860-06-01,,11.901666666666667,22.128333333333334,309.4,,
1860-07-01,,12.138709677419355,21.501612903225805,180.6,,
1860-08-01,,12.475806451612904,22.469354838709677,619.8,,
1860-09-01,,10.845,19.055,269.5,,
1860-10-01,,6.15,13.42741935483871,364.5,,
1860-11-01,,0.21666666666666667,5.495,164.2,,
1860-12-01,,-1.9725806451612906,2.3758064516129034,220.0,,
1861-01-01,,-6.432258064516129,-0.35322580645161294,119.4,,
1861-02-01,,1.1839285714285714,7.576785714285714,146.8,,
1861-03-01,,2.6693548387096775,10.053225806451612,187.3,,
1861-04-01,,2.925,12.326666666666666,70.0,,
1861-05-01,,7.233870967741935,16.893548387096775,266.0,,
1861-06-01,,13.616666666666667,23.816666666666666,105.4,,
1861-07-01,,13.912903225806453,24.56451612903226,473.1,,
1861-08-01,,15.001612903225807,25.448387096774194,457.4,,
1861-09-01,,11.348333333333333,20.803333333333335,289.3,,
1861-10-01,,7.106451612903226,16.10483870967742,40.5,,
1861-11-01,,1.8433333333333333,7.821666666666667,415.2,,
1861-12-01,,0.7096774193548389,5.038709677419354,81.9,,
1862-01-01,,-2.8403225806451613,2.232258064516129,185.3,,
1862-02-01,,-0.47857142857142854,4.5946428571428575,101.4,,
1862-03-01,,3.488709677419355,13.001612903225807,215.1,,
1862-04-01,,7.201666666666667,17.583333333333332,251.7,,
1862-05-01,,11.087096774193547,21.45483870967742,285.8,,
1862-06-01,,12.139999999999999,21.740000000000002,388.2,,
1862-07-01,,13.656451612903227,24.698387096774194,278.1,,
1862-08-01,,13.158064516129032,23.598387096774193,203.7,,
1862-09-01,,11.191666666666666,21.721666666666668,230.5,,
1862-10-01,,8.374193548387098,16.04032258064516,435.3,,
1862-11-01,,2.5933333333333333,6.6033333333333335,266.1,,
1862-12-01,,2.9193548387096775,6.929032258064517,226.2,,
1863-01-01,,1.317741935483871,6.446774193548387,168.6,,
1863-02-01,,0.07678571428571426,7.478571428571429,45.0,,
1863-03-01,,2.9129032258064513,10.514516129032257,174.8,,
1863-04-01,,5.166666666666667,14.556666666666667,118.0,,
